City,Location,lat,lon,pollutant,source,unit,value,time,country
N/A,Burnaby Mountain,49.2798,-122.9223,NO2,AirNow,µg/m³,13.536,2024-03-25T13:30:00+05:30,Canada
N/A,Elkford Rocky Mounta,50.007794,-114.93342,PM2.5,AirNow,µg/m³,1.7,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Edson,53.5936,-116.3928,NO2,AirNow,µg/m³,7.52,2024-03-25T13:30:00+05:30,Canada
N/A,Valemount,52.832459,-119.269821,PM2.5,AirNow,µg/m³,34.7,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Williams Lake Column,52.14428,-122.150391,NO2,AirNow,µg/m³,20.492,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Radisson,53.69218,-77.74102,O3,AirNow,µg/m³,62.72,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Qu�bec - Charlesbour,46.8615,-71.2572,PM2.5,AirNow,µg/m³,6.1,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Hope,49.36972,-121.49944,PM2.5,AirNow,µg/m³,7.2,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Hope,49.36972,-121.49944,O3,AirNow,µg/m³,25.48,2024-03-25T13:30:00+05:30,Canada
N/A,Kelowna KLO Road,49.862119,-119.467461,O3,AirNow,µg/m³,54.88,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Mahon Park,49.323891,-123.083611,NO2,AirNow,µg/m³,15.416,2024-03-25T13:30:00+05:30,Canada
N/A,Caserne 17,45.593325,-73.637328,O3,AirNow,µg/m³,7.84,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Saint-Faustin-Lac-Ca,46.035,-74.4819,PM2.5,AirNow,µg/m³,1.3,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Castlegar Zinio Park,49.317698,-117.661527,O3,AirNow,µg/m³,17.64,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Kamloops Federal Bui,50.67477,-120.334016,PM2.5,AirNow,µg/m³,5.7,2024-03-25T13:30:00+05:30,Canada
QUEBEC,La Patrie - Ditton,45.3733,-71.2514,PM2.5,AirNow,µg/m³,3,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Cold Lake South,54.4138,-110.2331,PM2.5,AirNow,µg/m³,3.2,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Laval - Chomedey,45.5472,-73.7472,O3,AirNow,µg/m³,9.8,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,Miramichi,47.02567,-65.52049,NO2,AirNow,µg/m³,3.948,2024-03-25T13:30:00+05:30,Canada
N/A,St Albert,53.626972,-113.611917,NO2,AirNow,µg/m³,1.88,2024-03-25T13:30:00+05:30,Canada
PRINCE EDWARD ISLAND,CHARLOTTETOWN,46.2406,-63.1306,PM2.5,AirNow,µg/m³,3.8,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Whistler Meadow Park,50.144285,-122.960402,PM2.5,AirNow,µg/m³,8,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Burnaby South,49.21528,-122.98556,NO2,AirNow,µg/m³,19.74,2024-03-25T13:30:00+05:30,Canada
N/A,Whitehorse NAPS,60.71972000000001,-135.05875,O3,AirNow,µg/m³,101.92,2024-03-25T13:30:00+05:30,Canada
N/A,Whitehorse NAPS,60.71972000000001,-135.05875,NO2,AirNow,µg/m³,3.948,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,TERRACE SKEENA MIDDL,54.52166999999999,-128.6075,PM2.5,AirNow,µg/m³,8.1,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Golden Helipad,51.2975,-116.966,PM2.5,AirNow,µg/m³,6.9,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Burns Lake Fire Cent,54.2307,-125.7643,PM2.5,AirNow,µg/m³,20.1,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Trois-Rivi�res - Cap,46.362425,-72.510042,O3,AirNow,µg/m³,41.16,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Qu�bec - Coll�ge St-,46.7969,-71.2461,PM2.5,AirNow,µg/m³,6.2,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Kensington Park,49.2794,-122.9711,NO2,AirNow,µg/m³,15.416,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,SQUAMISH ELEMENTARY,49.70516,-123.15133,PM2.5,AirNow,µg/m³,7.6,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,FREDERICTON-NEEDHAM,45.957344,-66.645562,O3,AirNow,µg/m³,47.04,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Drummondville - Stad,45.8713,-72.50318,O3,AirNow,µg/m³,56.84,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Fort Saskatchewan,53.6989,-113.2233,PM2.5,AirNow,µg/m³,7.7,2024-03-25T13:30:00+05:30,Canada
N/A,Gibbons,53.827241,-113.327174,PM2.5,AirNow,µg/m³,6.2,2024-03-25T13:30:00+05:30,Canada
N/A,St Albert,53.626972,-113.611917,PM2.5,AirNow,µg/m³,5.8,2024-03-25T13:30:00+05:30,Canada
N/A,Edmonton Central Eas,53.549509,-113.48593,O3,AirNow,µg/m³,80.36,2024-03-25T13:30:00+05:30,Canada
N/A,Quesnel Johnston Ave,52.96936,-122.4934,NO2,AirNow,µg/m³,4.888,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Terrebonne - Parc Va,45.70476,-73.65776,PM2.5,AirNow,µg/m³,6,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Vernon Science Centr,50.260617,-119.270723,NO2,AirNow,µg/m³,28.2,2024-03-25T13:30:00+05:30,Canada
N/A,Sainte-Anne-de-Belle,45.426509,-73.928944,NO2,AirNow,µg/m³,50.572,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Saint-Anicet,45.1167,-74.2833,O3,AirNow,µg/m³,52.92,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,North Delta,49.15833,-122.90167,O3,AirNow,µg/m³,41.16,2024-03-25T13:30:00+05:30,Canada
SASKATCHEWAN,SWIFT CURRENT,50.285833,-107.81689,PM2.5,AirNow,µg/m³,5,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Richmond South,49.14139,-123.10833,PM2.5,AirNow,µg/m³,1.6,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Richmond South,49.14139,-123.10833,NO2,AirNow,µg/m³,16.356,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,FORT ST JOHN LEARNIN,56.244722,-120.856111,PM2.5,AirNow,µg/m³,7.7,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,JOHNSTON BUILDING -,44.647175,-63.573689,PM2.5,AirNow,µg/m³,2.1,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,KITIMAT WHITESAIL,54.066909,-128.639131,O3,AirNow,µg/m³,62.72,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Kitimat Haisla Villa,53.973228,-128.650768,PM2.5,AirNow,µg/m³,0,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Longueuil,45.5231,-73.4939,PM2.5,AirNow,µg/m³,6.2,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Qu�bec - Vieux-Limoi,46.8214,-71.2208,PM2.5,AirNow,µg/m³,3.2,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Edmonton East,53.5472,-113.3681,PM2.5,AirNow,µg/m³,8,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Genesee,53.3017,-114.2211,PM2.5,AirNow,µg/m³,12.9,2024-03-25T13:30:00+05:30,Canada
N/A,Edmonton Central Eas,53.549509,-113.48593,NO2,AirNow,µg/m³,5.64,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,PORT HAWKESBURY,45.614028,-61.362122,PM2.5,AirNow,µg/m³,4.7,2024-03-25T13:30:00+05:30,Canada
QUEBEC,L�vis - Parc Georges,46.80238,-71.16834,PM2.5,AirNow,µg/m³,5.8,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Saint-Jean-sur-Riche,45.29417,-73.3489,O3,AirNow,µg/m³,62.72,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Temiscaming,46.72139,-79.0997,O3,AirNow,µg/m³,76.44,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Brossard - Parc Sorb,45.44866,-73.468631,O3,AirNow,µg/m³,29.4,2024-03-25T13:30:00+05:30,Canada
N/A,Saint-Jean-Baptiste,45.641026,-73.499682,NO2,AirNow,µg/m³,26.32,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,PRG Plaza 400,53.914719999999996,-122.74194,NO2,AirNow,µg/m³,65.048,2024-03-25T13:30:00+05:30,Canada
N/A,Molson,45.542767,-73.572039,PM2.5,AirNow,µg/m³,8.1,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,EDMUNDSTON QUEEN ST.,47.363195,-68.322302,PM2.5,AirNow,µg/m³,5.8,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Steeper,53.1325,-117.09111,PM2.5,AirNow,µg/m³,1.9,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Steeper,53.1325,-117.09111,NO2,AirNow,µg/m³,1.88,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Rouyn-Noranda - Parc,48.2344,-78.9833,O3,AirNow,µg/m³,72.52,2024-03-25T13:30:00+05:30,Canada
N/A,Sparwood Centennial,49.732786,-114.88766,O3,AirNow,µg/m³,68.6,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Powers,53.6331,-114.4197,PM2.5,AirNow,µg/m³,10.2,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,CASTLE ST. SAINT JO,45.280278,-66.056111,PM2.5,AirNow,µg/m³,2,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Chapais,49.8222,-74.9764,O3,AirNow,µg/m³,72.52,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Burnaby South,49.21528,-122.98556,O3,AirNow,µg/m³,39.2,2024-03-25T13:30:00+05:30,Canada
SASKATCHEWAN,SWIFT CURRENT,50.285833,-107.81689,O3,AirNow,µg/m³,72.52,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Vanderhoof Courthous,54.0163,-124.0061,PM2.5,AirNow,µg/m³,30.9,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,EDMUNDSTON QUEEN ST.,47.363195,-68.322302,O3,AirNow,µg/m³,33.32,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Saint-Hilaire-de-Dor,45.8156,-70.8597,O3,AirNow,µg/m³,88.2,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Granby - Parc Poitev,45.41864,-72.73067,PM2.5,AirNow,µg/m³,4.2,2024-03-25T13:30:00+05:30,Canada
N/A,Sparwood Centennial,49.732786,-114.88766,PM2.5,AirNow,µg/m³,3.4,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,Miramichi,47.02567,-65.52049,O3,AirNow,µg/m³,60.76,2024-03-25T13:30:00+05:30,Canada
N/A,Second Narrows,49.29999999999999,-123.02,PM2.5,AirNow,µg/m³,3.5,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,PICTOU,45.681744,-62.696575,NO2,AirNow,µg/m³,0.94,2024-03-25T13:30:00+05:30,Canada
MANITOBA,Winnipeg_Scotia,49.9319,-96.8631,O3,AirNow,µg/m³,41.16,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Maple Ridge,49.215,-122.58194,NO2,AirNow,µg/m³,6.392,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Chilliwack,49.156110000000005,-121.94056,O3,AirNow,µg/m³,35.28,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Coquitlam,49.28806,-122.79139,NO2,AirNow,µg/m³,4.7,2024-03-25T13:30:00+05:30,Canada
SASKATCHEWAN,PRINCE ALBERT,53.201694,-105.75203,NO2,AirNow,µg/m³,9.4,2024-03-25T13:30:00+05:30,Canada
N/A,Molson,45.542767,-73.572039,O3,AirNow,µg/m³,35.28,2024-03-25T13:30:00+05:30,Canada
N/A,Rivi�re-des-Prairies,45.651722,-73.573896,O3,AirNow,µg/m³,11.76,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Castlegar Zinio Park,49.317698,-117.661527,PM2.5,AirNow,µg/m³,5.4,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,FORT ST JOHN LEARNIN,56.244722,-120.856111,O3,AirNow,µg/m³,60.76,2024-03-25T13:30:00+05:30,Canada
N/A,Second Narrows,49.29999999999999,-123.02,O3,AirNow,µg/m³,25.48,2024-03-25T13:30:00+05:30,Canada
N/A,Gibbons,53.827241,-113.327174,NO2,AirNow,µg/m³,3.008,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,CASTLE ST. SAINT JO,45.280278,-66.056111,O3,AirNow,µg/m³,64.68,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,Lake Major,44.7198,-63.48076,NO2,AirNow,µg/m³,0,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Shawinigan - Saint-M,46.5544,-72.7361,PM2.5,AirNow,µg/m³,3.3,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Langley,49.09556,-122.56694,O3,AirNow,µg/m³,39.2,2024-03-25T13:30:00+05:30,Canada
SASKATCHEWAN,PRINCE ALBERT,53.201694,-105.75203,O3,AirNow,µg/m³,54.88,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,PRG Plaza 400,53.914719999999996,-122.74194,PM2.5,AirNow,µg/m³,20.5,2024-03-25T13:30:00+05:30,Canada
N/A,Duncan,45.502648,-73.663913,NO2,AirNow,µg/m³,22.748,2024-03-25T13:30:00+05:30,Canada
N/A,A�roport de Montr�al,45.468297,-73.741185,O3,AirNow,µg/m³,11.76,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Castlegar Zinio Park,49.317698,-117.661527,NO2,AirNow,µg/m³,9.024,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Gatineau - Hull,45.4369,-75.7261,PM2.5,AirNow,µg/m³,5.1,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Edmonton East,53.5472,-113.3681,NO2,AirNow,µg/m³,1.88,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,KENTVILLE,45.067284,-64.477425,O3,AirNow,µg/m³,76.44,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Frelighsburg,45.0517,-72.8617,O3,AirNow,µg/m³,76.44,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Whistler Meadow Park,50.144285,-122.960402,NO2,AirNow,µg/m³,8.648,2024-03-25T13:30:00+05:30,Canada
N/A,Downtown Vancouver,49.282,-123.122,NO2,AirNow,µg/m³,27.824,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Surrey East,49.13278,-122.69417,NO2,AirNow,µg/m³,9.212,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Kamloops Federal Bui,50.67477,-120.334016,O3,AirNow,µg/m³,9.8,2024-03-25T13:30:00+05:30,Canada
QUEBEC,La Patrie - Ditton,45.3733,-71.2514,O3,AirNow,µg/m³,76.44,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Qu�bec - �cole Les P,46.77417,-71.36972,PM2.5,AirNow,µg/m³,8.8,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Parc de la Gatineau,45.6222,-76.0178,PM2.5,AirNow,µg/m³,2.6,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Qu�bec - Vieux-Limoi,46.8214,-71.2208,O3,AirNow,µg/m³,56.84,2024-03-25T13:30:00+05:30,Canada
N/A,Gibbons,53.827241,-113.327174,O3,AirNow,µg/m³,82.32,2024-03-25T13:30:00+05:30,Canada
N/A,Horseshoe Bay,49.368,-123.277,NO2,AirNow,µg/m³,18.612,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,MONCTON,46.101389000000005,-64.789639,O3,AirNow,µg/m³,43.12,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,CASTLE ST. SAINT JO,45.280278,-66.056111,NO2,AirNow,µg/m³,6.768,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Shawinigan - Saint-M,46.5544,-72.7361,O3,AirNow,µg/m³,60.76,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Abbotsford Airport,49.021505999999995,-122.326556,PM2.5,AirNow,µg/m³,2,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Qu�bec - Coll�ge St-,46.7969,-71.2461,O3,AirNow,µg/m³,43.12,2024-03-25T13:30:00+05:30,Canada
N/A,Estevan,49.132332999999996,-102.985056,PM2.5,AirNow,µg/m³,6,2024-03-25T13:30:00+05:30,Canada
N/A,Caserne 17,45.593325,-73.637328,PM2.5,AirNow,µg/m³,14,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Parc de la Gatineau,45.6222,-76.0178,O3,AirNow,µg/m³,70.56,2024-03-25T13:30:00+05:30,Canada
N/A,Sparwood Centennial,49.732786,-114.88766,NO2,AirNow,µg/m³,3.008,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Drayton Valley,53.22,-114.9833,O3,AirNow,µg/m³,76.44,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,Miramichi,47.02567,-65.52049,PM2.5,AirNow,µg/m³,3.1,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,PORT HAWKESBURY,45.614028,-61.362122,O3,AirNow,µg/m³,64.68,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,Lake Major,44.7198,-63.48076,PM2.5,AirNow,µg/m³,2.2,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Abbotsford Airport,49.021505999999995,-122.326556,NO2,AirNow,µg/m³,2.632,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Saguenay - UQAC,48.4153,-71.0528,O3,AirNow,µg/m³,19.6,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Terrebonne - Parc Va,45.70476,-73.65776,O3,AirNow,µg/m³,49,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Chilliwack,49.156110000000005,-121.94056,PM2.5,AirNow,µg/m³,6.7,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,North Delta,49.15833,-122.90167,PM2.5,AirNow,µg/m³,1.7,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Richmond South,49.14139,-123.10833,O3,AirNow,µg/m³,29.4,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Deschambault,46.6822,-71.9678,O3,AirNow,µg/m³,47.04,2024-03-25T13:30:00+05:30,Canada
N/A,Sherbrooke - Parc Sy,45.41436,-71.88269,PM2.5,AirNow,µg/m³,5.9,2024-03-25T13:30:00+05:30,Canada
PRINCE EDWARD ISLAND,WELLINGTON,46.4783,-63.9869,NO2,AirNow,µg/m³,1.504,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,KENTVILLE,45.067284,-64.477425,NO2,AirNow,µg/m³,0.188,2024-03-25T13:30:00+05:30,Canada
SASKATCHEWAN,Saskatoon,52.136055,-106.662796,PM2.5,AirNow,µg/m³,6,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Pitt Meadows,49.24528,-122.70889,O3,AirNow,µg/m³,39.2,2024-03-25T13:30:00+05:30,Canada
PRINCE EDWARD ISLAND,SOUTHAMPTON,46.3864,-62.5828,NO2,AirNow,µg/m³,0,2024-03-25T13:30:00+05:30,Canada
N/A,Cranbrook Muriel Bax,49.507103,-115.753682,NO2,AirNow,µg/m³,10.904,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,TERRACE SKEENA MIDDL,54.52166999999999,-128.6075,NO2,AirNow,µg/m³,1.692,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,SYDNEY,46.142317,-60.172575,O3,AirNow,µg/m³,82.32,2024-03-25T13:30:00+05:30,Canada
ONTARIO,Experimental Lakes,49.6639,-93.7211,O3,AirNow,µg/m³,90.16,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Port Alberni Element,49.261014,-124.806628,PM2.5,AirNow,µg/m³,3,2024-03-25T13:30:00+05:30,Canada
N/A,A�roport de Montr�al,45.468297,-73.741185,NO2,AirNow,µg/m³,61.852,2024-03-25T13:30:00+05:30,Canada
N/A,St-Dominique,45.512189,-73.566872,PM2.5,AirNow,µg/m³,5.2,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,KITIMAT WHITESAIL,54.066909,-128.639131,NO2,AirNow,µg/m³,1.128,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Steeper,53.1325,-117.09111,O3,AirNow,µg/m³,86.24,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Qu�bec - �cole Les P,46.77417,-71.36972,O3,AirNow,µg/m³,45.08,2024-03-25T13:30:00+05:30,Canada
N/A,York-Roberval,45.464611,-73.582583,PM2.5,AirNow,µg/m³,5.1,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Drummondville - Stad,45.8713,-72.50318,PM2.5,AirNow,µg/m³,4.6,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Drayton Valley,53.22,-114.9833,NO2,AirNow,µg/m³,11.28,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Mont-Saint-Michel,46.7686,-75.4319,O3,AirNow,µg/m³,45.08,2024-03-25T13:30:00+05:30,Canada
SASKATCHEWAN,Saskatoon,52.136055,-106.662796,NO2,AirNow,µg/m³,24.44,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Abbotsford,49.04278,-122.30972,NO2,AirNow,µg/m³,4.324,2024-03-25T13:30:00+05:30,Canada
N/A,Whitehorse NAPS,60.71972000000001,-135.05875,PM2.5,AirNow,µg/m³,5.8,2024-03-25T13:30:00+05:30,Canada
N/A,Sainte-Anne-de-Belle,45.426509,-73.928944,O3,AirNow,µg/m³,3.92,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Saint-Hilaire-de-Dor,45.8156,-70.8597,PM2.5,AirNow,µg/m³,3.2,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Cold Lake South,54.4138,-110.2331,O3,AirNow,µg/m³,92.12,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Gatineau - Hull,45.4369,-75.7261,O3,AirNow,µg/m³,50.96,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Wagner2,53.493889,-114.449722,NO2,AirNow,µg/m³,3.76,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Charette,46.4425,-72.8928,PM2.5,AirNow,µg/m³,3.6,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Lethbridge,49.7164,-112.8006,PM2.5,AirNow,µg/m³,4.9,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Edson,53.5936,-116.3928,PM2.5,AirNow,µg/m³,7.8,2024-03-25T13:30:00+05:30,Canada
PRINCE EDWARD ISLAND,WELLINGTON,46.4783,-63.9869,O3,AirNow,µg/m³,56.84,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,PORT HAWKESBURY,45.614028,-61.362122,NO2,AirNow,µg/m³,5.076,2024-03-25T13:30:00+05:30,Canada
PRINCE EDWARD ISLAND,CHARLOTTETOWN,46.2406,-63.1306,O3,AirNow,µg/m³,70.56,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,FOREST HILLS,45.308778,-66.008333,O3,AirNow,µg/m³,60.76,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Langdale Elementary,49.438848,-123.479185,PM2.5,AirNow,µg/m³,4.8,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Abbotsford,49.04278,-122.30972,O3,AirNow,µg/m³,56.84,2024-03-25T13:30:00+05:30,Canada
N/A,Kelowna KLO Road,49.862119,-119.467461,NO2,AirNow,µg/m³,5.828,2024-03-25T13:30:00+05:30,Canada
N/A,Hochelaga,45.539928,-73.540388,PM2.5,AirNow,µg/m³,5.4,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,JOHNSTON BUILDING -,44.647175,-63.573689,O3,AirNow,µg/m³,68.6,2024-03-25T13:30:00+05:30,Canada
N/A,Buffalo Narrows,55.83473,-108.40377,PM2.5,AirNow,µg/m³,3,2024-03-25T13:30:00+05:30,Canada
N/A,Quesnel Johnston Ave,52.96936,-122.4934,PM2.5,AirNow,µg/m³,11.8,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,BATHURST,47.60952799999999,-65.633528,NO2,AirNow,µg/m³,3.948,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Trois-Rivi�res - �co,46.357175,-72.546187,O3,AirNow,µg/m³,41.16,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Trois-Rivi�res - Cap,46.362425,-72.510042,PM2.5,AirNow,µg/m³,7.1,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Burnaby South,49.21528,-122.98556,PM2.5,AirNow,µg/m³,1.9,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,TERRACE SKEENA MIDDL,54.52166999999999,-128.6075,O3,AirNow,µg/m³,54.88,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Rocky Point Park,49.28083,-122.84917,PM2.5,AirNow,µg/m³,1.4,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Saint-Z�phirin-de-Co,46.0419,-72.66,PM2.5,AirNow,µg/m³,4.6,2024-03-25T13:30:00+05:30,Canada
ALBERTA,Drayton Valley,53.22,-114.9833,PM2.5,AirNow,µg/m³,13.2,2024-03-25T13:30:00+05:30,Canada
N/A,Regina,50.45273,-104.61602,O3,AirNow,µg/m³,39.2,2024-03-25T13:30:00+05:30,Canada
N/A,Quesnel Johnston Ave,52.96936,-122.4934,O3,AirNow,µg/m³,39.2,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,AYLESFORD MOUNTAIN,45.07254,-64.84025,PM2.5,AirNow,µg/m³,1.6,2024-03-25T13:30:00+05:30,Canada
NEW BRUNSWICK,MONCTON,46.101389000000005,-64.789639,PM2.5,AirNow,µg/m³,3,2024-03-25T13:30:00+05:30,Canada
NOVA SCOTIA,PICTOU,45.681744,-62.696575,O3,AirNow,µg/m³,68.6,2024-03-25T13:30:00+05:30,Canada
QUEBEC,L�vis - Parc Georges,46.80238,-71.16834,O3,AirNow,µg/m³,49,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Radisson,53.69218,-77.74102,PM2.5,AirNow,µg/m³,1.4,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Pitt Meadows,49.24528,-122.70889,NO2,AirNow,µg/m³,3.572,2024-03-25T13:30:00+05:30,Canada
QUEBEC,Saguenay - Parc Powe,48.43417,-71.185,PM2.5,AirNow,µg/m³,4,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Vernon Science Centr,50.260617,-119.270723,PM2.5,AirNow,µg/m³,9.6,2024-03-25T13:30:00+05:30,Canada
PRINCE EDWARD ISLAND,SOUTHAMPTON,46.3864,-62.5828,PM2.5,AirNow,µg/m³,3.7,2024-03-25T13:30:00+05:30,Canada
BRITISH COLUMBIA,Surrey East,49.13278,-122.69417,PM2.5,AirNow,µg/m³,1.7,2024-03-25T13:30:00+05:30,Canada
